P176,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παράγεται από [DEF;Y] [Y.Acc] .
P27,0.0,0.0,0.6666666666666666,0.6666666666666666,[DEF;X] [X.Nom] είναι [Y] πολίτης .
P407,,,,,[DEF;X] [X.Nom] γράφτηκε στα [Y] .
P30,0.015706806282722512,0.015706806282722512,0.06806282722513089,0.06806282722513089,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P178,0.0,0.0,0.06666666666666667,0.06666666666666667,[DEF;X] [X.Nom] αναπτύσσεται από [DEF;Y.Fem] [Y.Acc] .
P1376,0.375,0.0,0.375,0.375,[DEF;X] [X.Nom] είναι η πρωτεύουσα [DEF;Y] [Y.Gen] .
P131,0.0,0.0,0.07142857142857142,0.07142857142857142,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P1412,,,,,[DEF;X] [X.Nom] μιλούσε [Y] .
P108,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δουλεύει [PREPDEF;Y] [Y.Acc] .
P136,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παίζει [Y] μουσική .
P17,0.034482758620689655,0.034482758620689655,0.1206896551724138,0.1206896551724138,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,,,,,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.08571428571428572,0.08571428571428572,0.34285714285714286,0.34285714285714286,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,,,,,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,,,,,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,,,,,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.04477611940298507,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.43478260869565216,0.43478260869565216,0.5217391304347826,0.5217391304347826,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
P19,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] γεννήθηκε [PREPDEF;Y] [Y.Acc] .
P20,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.10714285714285714,[DEF;X] [X.Nom] πέθανε [PREPDEF;Y] [Y.Acc] .
P279,0.0,0.0,0.06666666666666667,0.0,[DEF;X] [X.Nom] είναι υποκατηγορία [DEF;Y] [Y.Gen] .
P37,0.0,0.0,0.0,0.0,Η επίσημη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P413,,,,,[DEF;X] [X.Nom] παίζει στη θέση [DEF;Y] [Y.Gen] .
P166,,,,,[DEF;X] [X.Nom] βραβεύτηκε με [Y] .
P449,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] προβλήθηκε αρχικά [PREPDEF;Y] [Y.Acc] .
P69,,,,,[DEF;X] [X.Nom] φοίτησε στο πανεπιστήμιο [DEF;Y] [Y.Gen] .
P47,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] συνορεύει με [DEF;Y] [Y.Acc] .
P138,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,[DEF;X] [X.Nom] πήρε το όνομά [DEF.Gen;X] από [DEF;Y] [Y.Acc] .
P364,,,,,Η πρωτότυπη γλώσσα [DEF;X] [X.Gen] είναι τα [Y] .
P54,,,,,[DEF;X] [X.Nom] παίζει [PREPDEF;Y] [Y.Acc] .
P463,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] είναι μέλος [DEF;Y] [Y.Gen] .
P101,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] ειδικεύεται στο πεδίο [DEF;Y] [Y.Gen] .
P1923,,,,,[DEF;Y] [Y.Nom] συμμετείχε [PREPDEF;X] [X.Acc] .
P106,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] εργάζεται ως [Y] .
P527,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] αποτελείται από [Y.Acc] .
P102,,,,,[DEF;X] [X.Nom] είναι μέλος του [Y] κόμματος.
P530,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] διατηρεί διπλωματικές σχέσεις με [DEF;Y] [Y.Acc] .
P176,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παράγεται από [DEF;Y] [Y.Acc] .
P27,0.0,0.0,0.6666666666666666,0.6666666666666666,[DEF;X] [X.Nom] είναι [Y] πολίτης .
P407,,,,,[DEF;X] [X.Nom] γράφτηκε στα [Y] .
P30,0.015706806282722512,0.015706806282722512,0.06806282722513089,0.06806282722513089,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P178,0.0,0.0,0.06666666666666667,0.06666666666666667,[DEF;X] [X.Nom] αναπτύσσεται από [DEF;Y.Fem] [Y.Acc] .
P1376,0.375,0.0,0.375,0.375,[DEF;X] [X.Nom] είναι η πρωτεύουσα [DEF;Y] [Y.Gen] .
P131,0.0,0.0,0.07142857142857142,0.07142857142857142,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P1412,,,,,[DEF;X] [X.Nom] μιλούσε [Y] .
P108,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δουλεύει [PREPDEF;Y] [Y.Acc] .
P136,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] παίζει [Y] μουσική .
P17,0.034482758620689655,0.034482758620689655,0.1206896551724138,0.1206896551724138,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P39,,,,,[DEF;X] [X.Nom] έχει τη θέση [DEF;Y] [Y.Gen] .
P264,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] αντιπροσωπεύεται από τη μουσική ετικέτα [DEF;Y] [Y.Gen] .
P276,0.08571428571428572,0.08571428571428572,0.34285714285714286,0.34285714285714286,[DEF;X] [X.Nom] [βρίσκεται;X-Number=SG|βρίσκονται;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P937,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] δούλευε [PREPDEF;Y] [Y.Acc] .
P140,,,,,Το θρήσκευμα [DEF;X] [X.Gen] είναι [Y] .
P1303,,,,,[DEF;X] [X.Nom] παίζει [Y.Acc] .
P127,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] ανήκει [PREPDEF;Y] [Y.Acc] .
P103,,,,,Η μητρική γλώσσα [DEF;X] [X.Gen] είναι τα [Y.Acc] .
P190,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.04477611940298507,[DEF;X] [X.Nom] και [DEF;Y] [Y.Nom] είναι αδελφοποιημένες πόλεις .
P1001,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.1111111111111111,[DEF;X] [X.Nom] είναι ένας νομικός όρος [PREPDEF;Y] [Y.Acc] .
P31,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,[DEF;X] [X.Nom] είναι [INDEF;Y] [Y.Acc] .
P495,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [δημιουργήθηκε;X-Number=SG|δημουργήθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P159,0.43478260869565216,0.43478260869565216,0.5217391304347826,0.5217391304347826,Η έδρα [DEF;X] [X.Gen] είναι [PREPDEF;Y] [Y.Acc] .
P36,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,[DEF;Y] [Y.Nom] είναι η πρωτεύουσα [DEF;X] [X.Gen] .
P740,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] [ιδρύθηκε;X-Number=SG|ιδρύθηκαν;X-Number=PL] [PREPDEF;Y] [Y.Acc] .
P361,0.0,0.0,0.0,0.0,[DEF;X] [X.Nom] είναι μέρος [DEF;Y] [Y.Gen] .
